Alias,Grado
4895,4
551,4
15328,4
1166,4
2511,4
7868,4
1953,4
11267,4
9036,4
10831,4
5938,4
8627,4
1283,4
6904,4
8392,4
16570,4
10713,4
3412,4
11090,4
16020,4
12097,4
7510,4
9188,4
7572,4
11055,4
7083,4
11683,4
2903,4
4444,4
15131,4
11550,4
6712,4
3280,4
3193,4
1093,4
13883,4
5245,4
2899,4
6477,4
16293,4
4660,4
15656,4
3834,4
10774,4
5862,4
3777,4
8882,4
7238,4
984,4
2138,4
12668,4
15087,4
5782,4
15056,4
9056,4
3231,4
4946,4
5162,4
14384,4
12298,4
11331,4
17249,4
9641,4
10937,4
10209,4
8417,4
15650,4
4255,4
15764,4
15649,4
2879,4
10582,4
14487,4
3204,4
12359,4
3109,4
12035,4
433,4
15409,4
15284,4
13954,4
4858,4
3728,4
10007,4
2683,4
4333,4
14718,4
7886,4
3888,4
9643,4
314,4
1292,4
15726,4
7153,4
13462,4
7679,4
7682,4
10734,4
5642,4
7284,4
9547,4
10845,4
9381,4
2129,4
15680,4
9604,4
8324,4
14050,4
10838,4
10444,4
48,4
5689,4
11539,4
12693,4
3267,4
355,4
3448,4
5242,4
4616,4
13308,4
5700,4
10754,4
16365,4
11465,4
7556,4
2582,4
10702,4
3018,4
1930,4
12176,4
13963,4
10957,4
15459,4
12776,4
11855,4
15592,4
15084,4
3624,4
13033,4
859,4
1437,4
1617,4
17159,4
6241,4
15806,4
9843,4
2396,4
10947,4
6969,4
13556,4
11880,4
11700,4
1424,4
16564,4
12038,4
5963,4
10241,4
14898,4
11242,4
14376,4
14991,4
8084,4
13651,4
3359,4
13107,4
9683,4
363,4
4923,4
5734,4
6959,4
11163,4
4684,4
6827,4
6528,4
1199,4
2058,4
11336,4
14749,4
16042,4
14803,4
15324,4
11628,4
6820,4
4941,4
13102,4
12337,4
9382,4
16447,4
197,4
1578,4
8733,4
8146,4
685,4
4522,4
15827,4
8736,4
9531,4
9328,4
8416,4
3135,4
14251,4
4257,4
1214,4
7445,4
6667,4
12557,4
4507,4
14733,4
3557,4
6761,4
1690,4
6380,4
11897,4
6397,4
10361,4
8541,4
15259,4
4134,4
11845,4
9136,4
61,4
3675,4
1219,4
12673,4
8281,4
12354,4
3887,4
14611,4
12957,4
6647,4
300,4
14816,4
3592,4
5053,4
11067,4
10234,4
7141,4
6445,4
3690,4
2970,4
16493,4
9640,4
12077,4
6282,4
11919,4
2777,4
5039,4
6690,4
5980,4
1674,4
14680,4
15072,4
3546,4
9587,4
14240,4
5908,4
11785,4
3074,4
11289,4
13241,4
11912,4
5089,4
9221,4
15071,4
15537,4
14314,4
9766,4
10278,4
7091,4
14123,4
13635,4
1891,4
10630,4
17277,4
11302,4
5418,4
7907,4
6621,4
815,4
3613,4
15489,4
3866,4
13728,4
16013,4
8200,4
14601,4
11237,4
3305,4
4558,4
2292,4
11779,4
1841,4
5930,4
14032,4
3388,4
3266,4
3527,4
11980,4
3719,4
6313,4
7545,4
4862,4
3553,4
9346,4
7708,4
14428,4
2173,4
7695,4
3246,4
3604,4
15628,4
9131,4
4049,4
16466,4
4977,4
2312,4
16658,4
11525,4
948,4
12405,4
11936,4
7428,4
12515,4
6276,4
8381,4
1269,4
12432,4
16349,4
9242,4
12250,4
8238,4
15125,4
8194,4
924,4
8109,4
2272,4
11421,4
12244,4
4911,4
10041,4
5125,4
10880,4
631,4
10347,4
15745,4
7341,4
737,4
2739,4
16275,4
13968,4
6413,4
2692,5
14109,5
5542,5
4524,5
4620,5
12476,5
1399,5
14930,5
11023,5
13445,5
3984,5
13699,5
3252,5
1696,5
11327,5
1211,5
13517,5
9030,5
17064,5
14588,5
6604,5
1451,5
3111,5
12304,5
14205,5
9097,5
9080,5
12926,5
2850,5
1119,5
3107,5
11309,5
11398,5
2255,5
10666,5
1791,5
10482,5
9991,5
12985,5
14354,5
8353,5
4712,5
1066,5
10397,5
932,5
6060,5
14868,5
14746,5
1613,5
13464,5
15552,5
3327,5
13017,5
3556,5
15148,5
3899,5
13207,5
603,5
1462,5
14252,5
13656,5
4659,5
6703,5
1693,5
4872,5
52,5
3275,5
16431,5
2339,5
6653,5
1427,5
6698,5
12763,5
1652,5
1948,5
140,5
14917,5
3554,5
14145,5
14889,5
2877,5
2147,5
15315,5
16304,5
8849,5
2447,5
14010,5
7775,5
9057,5
13385,5
8693,5
12215,5
17200,5
3499,5
14607,5
11848,5
1197,5
10153,5
4728,5
257,5
7960,5
7494,5
6955,5
12036,5
6583,5
5846,5
3636,5
15664,5
8349,5
16847,5
8991,5
2907,5
6874,5
9064,5
4139,5
16673,5
16716,5
5246,5
7293,5
7478,5
16009,5
6826,5
5563,5
17146,5
962,5
11942,5
17207,5
10317,5
2089,5
5136,5
17039,5
14708,5
7140,5
5730,5
9286,5
14737,5
12185,5
4476,5
1077,5
5690,5
13979,5
8236,5
4663,5
11657,5
10532,5
8701,5
1850,5
2808,5
16284,5
12976,5
10118,5
11967,5
15583,5
15593,5
7335,5
934,5
14022,5
10195,5
7929,5
16444,5
9024,5
15727,5
9442,5
9895,5
8602,5
14716,5
11704,5
13670,5
12790,5
4249,5
16938,5
1414,5
2713,5
11349,5
13019,5
3493,5
12708,5
10016,5
6974,5
16107,5
14989,5
9204,5
15987,5
5431,5
9260,5
3177,5
10815,5
16266,5
4843,5
11922,5
12306,5
6207,5
9336,5
7055,5
5133,5
15575,5
16506,5
11347,5
2584,5
1359,5
7697,5
1815,5
153,5
15652,5
4832,5
2379,5
4845,5
10019,5
15067,5
12368,5
10996,5
14420,5
2093,5
3795,5
13351,5
16,5
3986,5
2577,5
3539,5
1352,5
3149,5
3179,5
12991,5
6162,5
54,5
2595,5
376,5
2267,5
8250,5
4650,5
12933,5
7325,5
10212,5
10676,5
4345,5
1877,5
2519,5
13213,5
3366,5
6633,5
17218,5
8785,5
11280,5
16010,5
3336,5
6719,5
6729,5
10059,5
9315,5
13630,5
10047,5
12650,5
3524,5
1324,5
12419,5
12585,5
13113,5
2125,5
17190,5
5923,5
1487,5
14238,5
3044,5
3637,5
12779,5
7296,5
697,5
6693,5
16143,5
3934,5
13729,5
550,5
4863,5
9999,5
16463,5
6005,5
11418,5
1843,5
6025,5
17261,5
11025,5
6323,5
301,5
10952,5
5060,5
1275,5
12135,5
1290,5
4388,5
5503,5
5504,5
3184,5
8981,5
2189,5
9182,5
17167,5
14520,5
4379,5
14290,5
12336,5
6509,5
8629,5
5232,5
3853,5
2469,5
5300,5
12429,5
10616,5
11107,5
5044,5
16845,5
7503,5
13717,5
3489,5
3515,5
13796,5
9070,5
10761,5
6881,5
94,5
14253,5
7437,5
465,5
3120,5
15636,5
3710,5
14257,5
3850,5
9208,5
15215,5
14316,5
16306,5
12818,5
15655,5
15570,5
14312,5
9351,5
1138,5
16252,5
2890,5
11204,5
10747,5
10440,5
16616,5
3481,5
12771,5
261,5
5610,5
10813,5
4604,5
5359,5
15693,5
1020,5
11877,5
8239,5
950,5
8586,5
8233,5
16993,5
2572,5
1030,5
10925,5
8345,5
5224,5
3970,5
8912,5
15323,5
9918,5
16516,5
9154,5
7658,5
6069,5
13507,5
4690,5
1919,5
1407,5
3511,5
7665,5
11364,5
6809,5
16656,5
14307,5
8858,5
13409,5
9996,5
1434,5
14962,5
7732,5
2799,5
4503,5
5822,5
4007,5
3101,5
10930,5
5745,5
15676,5
8053,5
16652,5
6363,5
6277,5
2325,5
15172,5
51,5
3114,5
7400,5
8385,5
9697,5
2729,5
16793,5
7112,5
10111,5
14940,5
11304,5
7922,5
11811,5
10431,5
16029,5
4994,5
4426,5
11894,5
10017,5
4420,5
4039,5
3317,5
10678,5
15601,5
9654,5
5381,5
14867,5
6960,5
16821,5
16989,5
9585,5
12406,5
4295,5
15288,5
11458,5
13949,5
5317,5
2868,5
15502,5
16543,5
13047,5
10711,5
15322,5
9740,5
3762,5
5638,5
14530,5
1597,5
4114,5
13223,5
7983,5
2812,5
14356,5
9965,5
15421,5
17166,5
13136,5
4511,5
15797,5
23,5
6865,5
1757,5
14517,5
16075,5
8059,5
6401,5
11356,5
5373,6
6558,6
4283,6
16755,6
4802,6
13249,6
14977,6
11698,6
15826,6
16465,6
9042,6
14815,6
15871,6
552,6
12870,6
8558,6
9058,6
12653,6
11221,6
104,6
5781,6
12230,6
3000,6
8356,6
5763,6
16450,6
13575,6
410,6
2346,6
16863,6
16253,6
16139,6
13687,6
5047,6
4536,6
1355,6
4959,6
14265,6
11819,6
11816,6
3145,6
2932,6
17124,6
4368,6
15319,6
768,6
12157,6
9167,6
3467,6
12966,6
15029,6
2485,6
14298,6
10010,6
7175,6
6092,6
1548,6
7120,6
5878,6
8220,6
7064,6
10545,6
7719,6
14809,6
8708,6
7560,6
5263,6
3585,6
9851,6
11595,6
14275,6
6866,6
9773,6
8956,6
1160,6
14832,6
6970,6
8083,6
2651,6
8638,6
16170,6
12022,6
6637,6
15545,6
2238,6
5570,6
7452,6
10863,6
9294,6
17214,6
7317,6
5174,6
3541,6
781,6
8255,6
8622,6
4106,6
13140,6
10012,6
5523,6
11511,6
9919,6
10457,6
4613,6
7073,6
10738,6
484,6
8418,6
5196,6
12730,6
10478,6
15553,6
13196,6
4366,6
2389,6
16784,6
16314,6
11325,6
15946,6
14722,6
7008,6
4636,6
5460,6
7457,6
7882,6
14659,6
384,6
10233,6
10468,6
11652,6
7592,6
13735,6
2243,6
5308,6
14902,6
11383,6
9945,6
15250,6
3721,6
5986,6
3568,6
15441,6
6280,6
16373,6
5911,6
13361,6
11672,6
7591,6
10140,6
9393,6
14432,6
16844,6
13500,6
5934,6
7411,6
5007,6
6566,6
5458,6
3313,6
11470,6
17025,6
15382,6
10772,6
1444,6
813,6
14260,6
7031,6
4187,6
5947,6
11684,6
1789,6
5815,6
8515,6
1394,6
6484,6
7968,6
238,6
6179,6
4495,6
5180,6
5872,6
14156,6
7670,6
5318,6
17083,6
8900,6
12692,6
11771,6
14919,6
12861,6
6630,6
12558,6
4662,6
4399,6
3196,6
10984,6
1786,6
248,6
5770,6
9037,6
12847,6
10367,6
16451,6
10928,6
12928,6
4527,6
15069,6
4638,6
16439,6
4067,6
5905,6
8408,6
7106,6
702,6
12494,6
637,6
9455,6
6106,6
5751,6
5557,6
1834,6
4561,6
8944,6
7899,6
456,6
3540,6
10612,6
10722,6
401,6
2972,6
1837,6
11750,6
16688,6
13921,6
15660,6
14527,6
9676,6
9758,6
10350,6
15269,6
13713,6
8559,6
9755,6
2001,6
553,6
582,6
2000,6
7021,6
4997,6
13702,6
1547,6
13554,6
5414,6
4293,6
13369,6
9,6
10219,6
15452,6
14643,6
4757,6
4658,6
4401,6
6262,6
5028,6
12014,6
847,6
15613,6
13914,6
8041,6
12885,6
4855,6
8171,6
5469,6
5552,6
2900,6
15611,6
11255,6
5385,6
6184,6
2977,6
9616,6
11827,6
6272,6
3205,6
9430,6
8648,6
15261,6
10368,6
999,6
734,6
16574,6
11934,6
6624,6
10250,6
11887,6
747,6
11218,6
7103,6
10618,6
8188,6
141,6
12874,6
13548,6
16072,6
8998,6
14745,6
7925,6
15984,6
13930,6
15164,6
7012,6
3418,6
4630,6
13617,6
4381,6
12854,6
8223,6
2918,6
7265,7
17054,7
4094,7
5103,7
6222,7
7674,7
14456,7
14102,7
506,7
10784,7
6049,7
10473,7
14370,7
5805,7
16178,7
4287,7
12348,7
776,7
1277,7
260,7
2574,7
12478,7
16837,7
16063,7
7908,7
15068,7
16065,7
16810,7
16125,7
11715,7
2020,7
8556,7
11674,7
15588,7
1586,7
14091,7
2284,7
14851,7
6763,7
3717,7
10310,7
4172,7
12948,7
4050,7
17265,7
15271,7
14900,7
14327,7
16612,7
7104,7
7189,7
3273,7
11219,7
1717,7
3638,7
14118,7
17288,7
16382,7
8759,7
17274,7
15152,7
6047,7
9870,7
17084,7
12319,7
8413,7
3861,7
5748,7
1210,7
2070,7
10750,7
7149,7
14916,7
4279,7
12409,7
7458,7
14211,7
11834,7
7918,7
1328,7
1454,7
13112,7
9449,7
10917,7
6302,7
13318,7
4632,7
1078,7
4182,7
11836,7
15526,7
7616,7
17098,7
5577,7
554,7
7653,7
2650,7
2220,7
4950,7
13874,7
7432,7
6376,7
101,7
6185,7
7602,7
4521,7
9634,7
12672,7
7415,7
4975,7
1728,7
2709,7
4132,7
16533,7
8284,7
6441,7
16621,7
11531,7
14270,7
3087,7
17187,7
16868,7
6381,7
3763,7
690,7
1970,7
2827,7
2297,7
11745,7
13636,7
5952,7
682,7
15935,7
4053,7
9258,7
15026,7
2357,7
10651,7
6032,7
13716,7
12452,7
10099,7
1002,7
17024,7
6812,7
13062,7
4553,7
16400,7
11920,7
7878,7
2697,7
2559,7
1378,7
8777,7
14544,7
14083,7
3737,7
13588,7
14103,7
11753,7
11938,7
4386,7
6614,7
11160,7
3066,7
5100,7
40,7
9305,7
2110,7
15883,7
14151,7
3727,7
2276,7
16340,7
7023,7
475,7
14035,7
9984,7
16692,7
4742,7
9786,7
1626,7
3831,7
11863,7
418,7
8992,7
4008,7
4935,7
2228,7
17247,7
15507,7
2145,7
15534,7
1075,7
2307,7
4292,7
16963,7
3938,7
11049,7
9737,7
5236,7
2769,7
9380,7
5765,7
14029,7
97,7
9827,7
7394,7
13941,7
11424,7
3841,7
9897,7
9591,7
9831,7
14142,7
13005,7
14572,7
13497,7
12629,7
11402,7
16044,7
12572,7
11521,7
632,7
16872,7
3433,7
11286,7
2012,7
7077,7
3704,7
14996,7
12355,7
2212,7
14303,7
7584,7
16547,7
6683,7
580,7
5797,7
1192,7
12892,7
493,7
10407,7
15443,7
15921,7
4964,7
7706,7
10345,7
8278,7
5616,7
14206,7
7291,7
10740,7
17204,7
1268,7
15090,7
15618,7
10501,7
13072,8
5860,8
3771,8
14192,8
3353,8
15332,8
1316,8
1380,8
9359,8
9119,8
4169,8
14053,8
7702,8
15841,8
4211,8
6155,8
11815,8
10321,8
13887,8
5956,8
3965,8
4945,8
4214,8
7890,8
16617,8
430,8
81,8
9029,8
11543,8
7007,8
12549,8
7233,8
10926,8
12590,8
8568,8
13469,8
4441,8
8870,8
1522,8
4924,8
7827,8
14497,8
1317,8
5796,8
5640,8
8141,8
7456,8
14959,8
1883,8
13492,8
13573,8
9400,8
10849,8
11508,8
4533,8
11305,8
5213,8
3295,8
13234,8
1806,8
16598,8
8404,8
6203,8
13679,8
12105,8
11719,8
11428,8
2329,8
14734,8
638,8
3872,8
12538,8
14011,8
2648,8
11905,8
2314,8
6757,8
17,8
10534,8
5946,8
679,8
3200,8
2384,8
3427,8
890,8
56,8
319,8
1864,8
7969,8
1574,8
10289,8
14533,8
6310,8
6177,8
14362,8
10160,8
16600,8
13615,8
2589,8
12467,8
11666,8
3265,8
2573,8
4105,8
10,8
3198,8
15390,8
1559,8
12778,8
13956,8
12369,8
4108,8
10326,8
1303,8
6933,8
13821,8
14502,8
14988,8
6870,8
13652,8
9906,8
14168,8
4268,8
7080,8
5877,8
11773,8
4230,8
6015,8
2930,8
6877,8
9282,8
10032,8
3296,8
6511,8
5124,8
11152,8
4195,8
3257,8
1232,8
15365,8
9691,8
3090,8
3004,8
3147,8
10328,8
7957,8
8263,8
15818,8
12663,8
16227,8
6034,8
9203,8
8380,8
10302,8
15225,8
6611,8
13498,8
6167,8
7527,8
16889,8
1017,8
6646,8
13488,8
16142,8
16728,8
16950,8
13665,8
10255,8
3908,8
8079,8
7025,8
10247,8
4107,8
16303,8
4692,8
226,8
9222,8
14366,8
10744,8
1636,8
7075,8
6857,8
2081,8
2177,8
1034,8
12524,8
519,8
2819,8
10827,8
10423,8
987,8
1254,8
4070,8
5737,8
12647,9
12061,9
14019,9
5855,9
1457,9
3132,9
4097,9
16272,9
5752,9
8611,9
7152,9
7603,9
14127,9
634,9
8452,9
4436,9
6629,9
2420,9
5415,9
10622,9
8993,9
1183,9
6475,9
10215,9
5916,9
7871,9
8562,9
13043,9
3293,9
9954,9
8606,9
16773,9
5228,9
10638,9
8338,9
2891,9
8475,9
203,9
2476,9
2552,9
4835,9
7251,9
13931,9
6250,9
5404,9
7936,9
9406,9
12051,9
13184,9
9887,9
6942,9
8782,9
1169,9
5045,9
7161,9
3242,9
7122,9
7090,9
10145,9
8334,9
1230,9
1121,9
10709,9
11843,9
11490,9
4810,9
1420,9
10167,9
3104,9
6168,9
12103,9
7495,9
11475,9
10164,9
16386,9
11802,9
13329,9
3973,9
5703,9
2240,9
9206,9
15009,9
13640,9
12798,9
12772,9
13343,9
1576,9
9703,9
15758,9
4037,9
12795,9
10098,9
1788,9
7305,9
14597,9
9823,9
136,9
13639,9
2615,9
4735,9
13681,9
6540,9
8343,9
14632,9
2556,9
8071,9
16704,9
9172,9
3413,9
8873,9
13431,9
5437,9
8396,9
15035,9
5712,9
4371,9
17093,9
16877,9
4009,9
16424,9
5809,9
14352,9
14565,9
1255,9
1174,9
10467,9
6245,9
17125,9
9839,9
7212,9
12045,9
2013,9
8935,9
2364,9
6968,9
14909,9
10680,10
13296,10
5790,10
12459,10
14129,10
9549,10
11953,10
267,10
14378,10
7610,10
2635,10
16008,10
4695,10
15080,10
8225,10
8151,10
12785,10
2564,10
186,10
12605,10
2641,10
2896,10
16483,10
11565,10
2414,10
5307,10
12237,10
1327,10
15710,10
14513,10
1942,10
13511,10
7395,10
10882,10
3951,10
3475,10
5669,10
13111,10
4622,10
9138,10
17127,10
12456,10
291,10
12423,10
9450,10
17194,10
15442,10
4480,10
15891,10
6209,10
16809,10
3347,10
11059,10
820,10
3870,10
448,10
10956,10
12955,10
11708,10
3016,10
16292,10
8755,10
15952,10
10873,10
10480,10
14264,10
10636,10
10789,10
15105,10
11357,10
14256,10
9239,10
10868,10
1727,10
8143,10
12191,10
5512,10
17138,10
4544,10
16864,10
5202,10
14575,10
1888,10
1158,10
2367,10
17178,10
9063,10
16062,10
11626,10
1761,10
16169,10
780,10
16997,10
7784,10
11395,10
8470,10
8221,10
4352,10
325,10
9401,10
12962,10
16440,10
16771,10
5821,10
8297,10
6389,10
13038,11
4612,11
4380,11
13003,11
6120,11
5493,11
8253,11
204,11
13922,11
4753,11
16240,11
2787,11
5833,11
11127,11
14551,11
2282,11
2949,11
12809,11
5981,11
9079,11
14691,11
783,11
15348,11
12441,11
16835,11
6775,11
11157,11
9536,11
1909,11
436,11
10654,11
3084,11
6395,11
3738,11
10081,11
6370,11
7514,11
11439,11
333,11
16144,11
15790,11
10090,11
11958,11
7435,11
1543,11
1944,11
6490,11
11101,11
11416,11
3,11
16121,11
170,11
1185,11
12033,11
9579,11
2165,11
6364,11
16939,11
17199,11
10333,11
7923,11
1612,11
7542,11
14479,11
9510,11
7461,11
8712,11
14931,11
15624,11
968,11
2946,11
14944,11
1666,11
7888,11
8711,11
210,11
2488,11
7000,11
12662,11
7726,11
246,11
10690,11
14677,11
14577,11
2976,11
17229,11
7342,11
13054,11
5755,11
9111,11
8160,12
8677,12
13587,12
5108,12
1976,12
9971,12
10148,12
14189,12
9214,12
7919,12
7826,12
2553,12
13344,12
978,12
10800,12
16427,12
8891,12
14226,12
15024,12
3192,12
6821,12
12553,12
4778,12
13382,12
5419,12
2530,12
2998,12
9032,12
16983,12
4205,12
15422,12
16696,12
8399,12
8267,12
15201,12
15744,12
2467,12
11254,12
7121,12
16145,12
13738,12
1620,12
16730,12
3826,12
6782,12
2732,12
1447,12
2140,12
1763,12
6803,12
11408,12
242,12
16146,12
4076,12
4224,12
1880,12
16277,12
5649,12
12408,12
11548,12
6534,12
13254,12
2806,12
13642,12
6523,12
3037,12
16257,12
1313,12
2214,12
1212,12
7840,12
14528,12
16328,12
1239,12
8003,12
2317,12
13787,12
15113,12
7750,12
10198,12
13061,12
10732,12
16931,12
121,12
2923,12
13807,12
3463,12
2523,12
2084,12
4599,12
11371,12
6747,12
13559,12
586,12
6109,12
16651,12
16752,12
12107,12
6044,12
10745,12
6949,12
612,13
6535,13
10645,13
6078,13
11270,13
10934,13
3472,13
14198,13
11770,13
3959,13
7403,13
15597,13
15296,13
1684,13
17149,13
15216,13
6588,13
6603,13
13345,13
13848,13
2781,13
60,13
8525,13
10697,13
16959,13
13214,13
1003,13
5778,13
10883,13
13091,13
3373,13
3255,13
5325,13
12120,13
13727,13
6164,13
3039,13
173,13
2482,13
6587,13
9062,13
10005,13
5037,13
8096,13
17174,13
3356,13
1189,13
13680,13
11166,13
11768,13
836,13
8722,13
7973,13
7482,13
9201,13
7950,13
1754,13
13534,13
15767,13
13153,13
6893,13
11069,13
13129,13
9454,13
15219,13
13472,13
1893,13
4751,13
8273,13
4410,13
13563,13
16850,13
9520,13
13771,13
2804,13
7235,13
11790,13
8505,13
16212,14
11190,14
5607,14
13971,14
12599,14
1377,14
10516,14
6076,14
10122,14
2538,14
1285,14
11029,14
5480,14
8415,14
4038,14
13934,14
8386,14
16204,14
6221,14
283,14
9232,14
2069,14
13538,14
5022,14
11791,14
15291,14
4118,14
5403,14
14363,14
10116,14
14244,14
4697,14
13193,14
13459,14
6435,14
8921,14
10766,14
6333,14
14455,14
14061,14
4979,14
9497,14
5954,14
12646,14
17172,14
10994,14
12769,14
9356,14
4618,14
4848,14
11914,14
12687,14
7113,14
1491,14
16396,14
14172,14
13752,14
15635,14
16746,14
11838,14
16418,14
2187,14
6491,14
17010,14
7473,14
13073,14
14088,14
5795,14
8275,14
3889,14
14637,14
1945,14
11003,14
16384,14
6752,14
12773,14
16537,14
9213,14
8494,14
16604,14
3288,14
1235,14
508,14
8208,14
14020,15
14388,15
5088,15
17196,15
3769,15
6640,15
12305,15
12207,15
14329,15
6781,15
2025,15
10550,15
2669,15
5716,15
5043,15
11437,15
9235,15
4947,15
17019,15
5891,15
14923,15
3164,15
6620,15
3531,15
8710,15
11588,15
4396,15
13886,15
7650,15
13238,15
15047,15
14791,15
461,15
7838,15
16402,15
377,15
6819,15
4565,15
6135,15
13567,15
4589,15
2766,15
9652,15
11257,15
6355,15
9871,15
10002,15
12326,15
6467,15
1432,15
12068,15
13098,15
10674,15
2014,15
3226,15
7035,15
10759,15
13235,15
3999,15
15798,15
5342,16
1611,16
13158,16
4939,16
7842,16
3877,16
14180,16
3754,16
9094,16
891,16
15673,16
12970,16
10966,16
8931,16
10399,16
11551,16
3220,16
3799,16
14464,16
13342,16
5601,16
9811,16
6327,16
12536,16
9988,16
16862,16
4443,16
128,16
14243,16
588,16
12511,16
2373,16
2888,16
9073,16
11180,16
7412,16
2676,16
8148,16
9941,16
1422,16
4563,16
5922,16
6916,16
8222,16
12289,16
10731,16
11167,16
2957,16
5061,16
9408,16
12905,16
10790,16
9891,16
16891,16
719,17
15799,17
14769,17
4727,17
2541,17
13590,17
6463,17
1724,17
16172,17
16352,17
1025,17
2322,17
5621,17
4532,17
11120,17
894,17
14767,17
16038,17
9482,17
3582,17
14773,17
5207,17
988,17
6655,17
14843,17
10409,17
15420,17
511,17
11709,17
5893,17
16886,17
8557,17
10223,17
11460,17
5694,17
3982,17
15733,17
8025,17
11616,17
7326,17
4538,17
7857,17
7049,17
13530,17
5812,18
13995,18
8889,18
16339,18
31,18
10706,18
5652,18
4320,18
1967,18
3824,18
3679,18
10299,18
10963,18
6988,18
2718,18
10920,18
14204,18
12119,18
5328,18
16905,18
1190,18
4560,18
10668,18
12030,18
11603,18
1971,18
14448,18
9193,18
4318,18
11024,18
5895,18
16700,18
9953,18
14510,18
15778,18
7746,18
6707,18
2542,18
4972,18
11991,18
9629,18
10108,18
5622,18
10655,18
4572,18
7487,18
8371,19
5071,19
4566,19
8698,19
8195,19
5935,19
16122,19
174,19
1148,19
10456,19
14834,19
12138,19
7406,19
16930,19
15633,19
12967,19
5798,19
6930,19
7946,19
7340,19
9838,19
5239,19
15232,19
2680,19
15917,19
5910,19
7093,19
15306,19
4177,19
5413,19
2114,19
12490,19
8316,19
14254,19
16168,19
3731,19
3480,19
7747,19
6885,19
16988,19
16597,20
12291,20
5116,20
6083,20
15027,20
14545,20
4634,20
14754,20
8479,20
11885,20
1961,20
15510,20
6107,20
10809,20
7154,20
15146,20
11006,20
10935,20
16374,20
10634,20
2241,20
807,20
3377,20
15898,20
9321,20
15244,20
16454,20
13773,20
5156,20
4772,20
8503,20
1899,20
15483,20
10220,20
194,20
6547,20
12666,21
8651,21
7107,21
14282,21
7448,21
15893,21
1990,21
11924,21
7273,21
6357,21
5847,21
14148,21
4262,21
10951,21
4185,21
6191,21
6205,21
2247,21
4808,21
13015,21
9026,21
7016,21
16833,21
17006,21
8597,22
3348,22
13356,22
12855,22
5825,22
2876,22
7539,22
1223,22
15899,22
8196,22
16865,22
16015,22
6770,22
10525,22
5345,22
1319,22
9678,22
7866,22
1729,22
9308,22
4435,22
7054,22
11503,22
9098,22
12894,22
4765,22
14619,22
1453,22
4304,22
11477,22
8040,23
9121,23
10625,23
12104,23
605,23
5808,23
1986,23
16192,23
4715,23
7588,23
9881,23
15845,23
0,23
3567,23
4309,23
12224,23
423,23
12364,23
9302,23
5858,23
9542,23
11518,23
5056,24
16914,24
7782,24
2843,24
17267,24
15286,24
7465,24
2362,24
5852,24
10752,24
440,24
1120,24
12125,24
975,24
5456,24
3397,24
16025,24
1794,24
7780,24
15482,24
5408,24
17259,24
15953,24
8097,25
9230,25
5907,25
15272,25
5828,25
2537,25
9877,25
15582,25
10780,25
11071,25
1799,25
10185,25
6248,25
5548,25
4787,25
10113,25
11970,25
1358,25
191,25
5485,25
5645,25
15130,25
10496,25
2,25
14723,26
5608,26
11028,26
2438,26
7419,26
16248,26
7813,26
11091,26
4816,26
6844,26
7740,26
5298,26
13795,26
10073,26
1168,26
2360,26
16305,26
10989,26
13450,26
10964,27
1406,27
1552,27
9935,27
15333,27
3628,27
2731,27
2610,27
6956,27
15208,28
12727,28
11645,28
15906,28
13549,28
3590,28
16783,28
13805,28
16232,28
4766,28
4212,28
15414,28
4409,28
11411,29
563,29
4856,29
15031,29
10762,29
4992,29
8664,29
11524,29
12725,29
6465,29
9873,29
5150,29
3648,29
14871,29
2368,29
1622,29
2492,29
17090,29
3117,30
12846,30
5087,30
12817,30
10132,30
8871,30
7876,30
380,30
16736,30
1450,30
4573,31
17072,31
10922,31
14341,31
5539,31
5831,31
12261,31
12945,31
4817,31
5472,31
7319,31
13128,31
206,31
6352,32
16311,32
11915,32
4866,32
15300,32
12685,32
12106,32
3842,32
6464,32
13799,32
12263,32
788,32
3455,32
13208,32
2199,32
8017,32
8234,32
16701,32
9647,32
774,33
4938,33
164,33
11614,33
9932,33
6057,33
5609,33
10686,33
10944,33
1830,33
5121,33
2017,33
14752,33
10991,33
4088,33
2128,33
7835,33
10890,33
4857,33
2767,34
12869,34
12891,34
630,34
15242,34
15918,34
3486,34
8876,34
14498,34
462,34
8560,34
11311,34
8826,34
1505,34
13022,34
15784,34
4713,34
3729,34
15816,35
1816,35
13165,35
3203,35
12954,35
10725,35
3080,35
2062,35
13032,35
4439,35
11339,35
3235,35
1772,35
14781,35
3189,35
14595,35
4971,35
4614,35
9280,35
11378,36
16706,36
15579,36
17113,36
14711,36
7809,36
4917,36
302,36
10087,37
17059,37
9776,37
9253,37
12392,37
10364,37
6432,37
15239,37
4960,37
5167,37
9764,38
10313,38
2665,38
15688,38
7565,38
9391,39
16206,39
8732,39
10793,39
13678,39
628,39
568,39
10096,39
5845,39
4539,39
5452,39
854,39
7318,39
13130,39
4906,39
762,39
6890,39
5315,39
1508,39
4261,40
1532,40
738,40
9835,40
4488,40
7489,40
11883,40
4089,40
14134,40
880,40
4962,40
10523,40
12204,41
13004,41
6999,41
16164,41
10876,41
10998,41
7424,41
5351,41
8924,41
16012,41
4624,41
10518,41
10585,41
730,41
10257,42
5,42
16414,42
11963,42
14631,42
7294,42
16975,42
2269,42
4671,42
1824,42
1482,43
5115,43
15585,43
14179,43
9569,43
